335.0,335.0,95.0,0.0,80.7894736842,77.2820895522,0.0,77.4054726368,81.9402985075,72.5263157895,68.6144278607,0.0,69.1815920398,81.9402985075,1.14391006751e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[52, 53, 27, 46, 23], [50, 49, 45, 38, 19], [13, 56, 53, 36, 43], [66, 32, 59, 29, 15], [39, 34, 62, 47, 19], [21, 38, 29, 55, 58], [33, 49, 25, 63, 31], [25, 47, 43, 76, 10], [33, 43, 79, 20, 26], [31, 54, 47, 34, 35]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[88.0, 96.0, 80.0, 92.0, 88.0, 88.0, 80.0, 96.0, 100.0]
176.119402985,590.0,85.0,83.5820895522,80.7894736842,78.4343283582,77.2820895522,78.9800995025,78.5911239821,72.5263157895,69.3850746269,68.6144278607,70.5945273632,69.4802108859,1.18841054493e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[38, 34, 38, 48, 43], [51, 42, 48, 36, 24], [21, 56, 66, 32, 26], [66, 39, 27, 48, 21], [27, 66, 60, 27, 21], [23, 49, 39, 42, 48], [29, 54, 34, 59, 25], [36, 43, 35, 44, 43], [25, 57, 57, 30, 32], [39, 51, 34, 47, 30]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[100.0, 100.0, 96.0, 100.0, 96.0, 100.0, 96.0, 100.0, 100.0]
114.406779661,675.0,35.0,70.3389830508,80.7894736842,78.9368159204,78.4343283582,79.5970149254,78.7465656791,72.5263157895,69.3343283582,69.3850746269,70.9502487562,69.2549689364,1.24935633468e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[31, 40, 46, 40, 44], [50, 38, 47, 37, 29], [22, 50, 63, 41, 25], [43, 45, 44, 45, 24], [36, 65, 37, 33, 30], [24, 51, 55, 36, 35], [15, 61, 46, 47, 32], [33, 41, 51, 46, 30], [25, 61, 48, 31, 36], [39, 50, 39, 41, 32]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[100.0, 92.0, 100.0, 100.0, 96.0, 96.0, 96.0, 96.0, 100.0]
99.2592592593,670.0,15.0,65.9259259259,80.7894736842,78.5233830846,78.9368159204,79.4800995025,78.7685948368,72.5263157895,68.5502487562,69.3343283582,70.5845771144,68.9188386426,1.26809510803e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[29, 44, 38, 47, 43], [36, 50, 49, 33, 33], [37, 49, 57, 37, 21], [27, 51, 61, 31, 31], [31, 65, 46, 35, 24], [35, 36, 56, 42, 32], [18, 62, 55, 36, 30], [36, 65, 36, 44, 20], [26, 65, 52, 26, 32], [36, 51, 42, 47, 25]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[100.0, 96.0, 100.0, 100.0, 92.0, 96.0, 96.0, 88.0, 100.0]
96.2686567164,645.0,15.0,67.9104477612,80.7894736842,78.0736318408,78.5233830846,79.42039801,78.2413801639,72.5263157895,68.028358209,68.5502487562,70.8134328358,68.1574713497,1.51590784975e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[38, 54, 34, 34, 41], [31, 53, 50, 34, 33], [26, 62, 53, 35, 25], [24, 51, 58, 42, 26], [37, 61, 51, 32, 20], [31, 53, 55, 37, 25], [22, 64, 41, 42, 32], [25, 79, 53, 34, 10], [31, 58, 46, 29, 37], [36, 57, 43, 39, 26]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[100.0, 96.0, 100.0, 92.0, 100.0, 92.0, 96.0, 92.0, 96.0]
99.2248062016,640.0,10.0,68.992248062,80.7894736842,77.7432835821,78.0736318408,79.2587064677,77.8183708324,72.5263157895,67.5402985075,68.028358209,70.5149253731,67.6458503502,1.52371629327e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[37, 54, 41, 35, 34], [29, 54, 56, 31, 31], [28, 57, 58, 35, 23], [32, 44, 67, 30, 28], [47, 55, 47, 37, 15], [40, 48, 60, 30, 23], [27, 77, 40, 33, 24], [21, 74, 38, 42, 26], [37, 57, 59, 24, 24], [33, 67, 41, 34, 26]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[100.0, 100.0, 100.0, 88.0, 96.0, 100.0, 100.0, 96.0, 100.0]
98.4375,630.0,10.0,75.78125,80.7894736842,77.8661691542,77.7432835821,79.3731343284,77.7067399322,72.5263157895,67.5447761194,67.5402985075,70.92039801,67.5032796218,1.54150369249e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[43, 52, 39, 31, 36], [31, 55, 53, 28, 34], [34, 66, 50, 24, 27], [32, 49, 73, 26, 21], [38, 67, 45, 40, 11], [39, 59, 43, 36, 24], [29, 62, 46, 41, 23], [24, 77, 33, 38, 29], [31, 62, 49, 33, 26], [36, 49, 51, 38, 27]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[100.0, 100.0, 100.0, 88.0, 96.0, 100.0, 100.0, 96.0, 100.0]
94.4444444444,595.0,10.0,73.0158730159,80.7894736842,77.1144278607,77.8661691542,79.9104477612,77.5230811119,72.5263157895,67.1865671642,67.5447761194,71.2064676617,67.3537783718,1.71642681112e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[41, 47, 55, 21, 37], [24, 59, 45, 35, 38], [36, 54, 51, 40, 20], [24, 61, 60, 36, 20], [36, 93, 39, 21, 12], [37, 61, 47, 36, 20], [38, 60, 56, 27, 20], [27, 78, 35, 37, 24], [29, 64, 48, 40, 20], [25, 53, 47, 41, 35]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[100.0, 100.0, 96.0, 88.0, 84.0, 100.0, 100.0, 96.0, 92.0]
104.201680672,620.0,0.0,76.4705882353,80.7894736842,76.8805970149,77.1144278607,79.4925373134,76.8881958367,72.5263157895,66.7820895522,67.1865671642,70.9825870647,66.8008217618,1.78026228199e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[39, 56, 54, 26, 26], [28, 55, 44, 40, 34], [32, 60, 52, 39, 18], [30, 53, 71, 26, 21], [39, 81, 40, 26, 15], [33, 65, 50, 30, 23], [27, 74, 60, 24, 16], [34, 63, 35, 49, 20], [25, 76, 42, 33, 25], [19, 51, 58, 36, 37]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[100.0, 96.0, 96.0, 84.0, 88.0, 96.0, 100.0, 92.0, 96.0]
95.9677419355,595.0,0.0,74.1935483871,80.7894736842,76.2109452736,76.8805970149,79.8507462687,76.4981064825,72.5263157895,66.5895522388,66.7820895522,71.3706467662,66.5867181505,1.87135797834e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[41, 43, 66, 20, 31], [22, 82, 36, 26, 35], [34, 61, 50, 37, 19], [24, 47, 73, 30, 27], [39, 87, 39, 24, 12], [35, 69, 51, 25, 21], [23, 65, 58, 30, 25], [27, 79, 36, 47, 12], [38, 68, 44, 28, 23], [24, 54, 46, 37, 40]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[100.0, 100.0, 96.0, 88.0, 88.0, 100.0, 96.0, 80.0, 92.0]
94.9579831933,565.0,0.0,76.4705882353,80.7894736842,75.4875621891,76.2109452736,79.8905472637,75.7550555679,72.5263157895,65.8646766169,66.5895522388,71.5024875622,66.1550456672,2.03924491302e-06,[[4, 6, 2, 4, 4], [5, 3, 5, 4, 3], [2, 5, 5, 4, 4], [7, 2, 5, 2, 4], [4, 3, 6, 4, 3], [2, 3, 2, 6, 7], [6, 4, 2, 5, 3], [4, 5, 4, 7, 0], [3, 6, 7, 2, 2], [3, 5, 6, 3, 3]],[[39, 39, 72, 22, 29], [27, 76, 45, 20, 33], [39, 64, 41, 37, 20], [27, 65, 63, 30, 16], [29, 95, 38, 25, 14], [30, 60, 62, 26, 23], [24, 76, 48, 30, 23], [28, 86, 29, 38, 20], [24, 78, 51, 26, 22], [20, 51, 51, 45, 34]],[64.0, 60.0, 52.0, 48.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 56.00000000000001],[100.0, 96.0, 92.0, 88.0, 92.0, 96.0, 96.0, 88.0, 92.0]
