320.0,320.0,100.0,0.0,81.0526315789,76.9004975124,0.0,77.0547263682,83.9800995025,78.9473684211,74.4915422886,0.0,74.776119403,83.9800995025,0.00455645981522,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[28, 34, 46, 50, 43], [44, 37, 20, 64, 36], [33, 28, 41, 57, 42], [13, 39, 17, 84, 48], [43, 26, 22, 77, 33]],[68.0, 64.0, 60.0, 48.0],[88.0, 76.0, 80.0, 80.0]
178.125,570.0,85.0,90.625,81.0526315789,75.4766169154,76.9004975124,77.5174129353,76.7406747358,78.9473684211,72.2368159204,74.4915422886,74.7412935323,73.8922303903,0.00362386743705,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[39, 47, 32, 49, 34], [25, 32, 17, 85, 42], [20, 23, 30, 90, 38], [24, 35, 13, 85, 44], [38, 27, 37, 57, 42]],[68.0, 64.0, 60.0, 48.0],[100.0, 92.0, 88.0, 96.0]
107.894736842,615.0,50.0,64.0350877193,81.0526315789,74.2676616915,75.4766169154,77.1243781095,74.6862701418,78.9473684211,70.8179104478,72.2368159204,74.3432835821,71.4185292443,0.00387482083589,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[39, 40, 33, 57, 32], [31, 28, 20, 92, 30], [19, 25, 19, 95, 43], [21, 37, 13, 90, 40], [47, 21, 32, 56, 45]],[68.0, 64.0, 60.0, 48.0],[96.0, 88.0, 92.0, 96.0]
105.691056911,650.0,35.0,71.5447154472,81.0526315789,74.4208955224,74.2676616915,77.1940298507,74.1496497611,78.9473684211,70.7542288557,70.8179104478,74.5373134328,70.599242593,0.00360471959337,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[38, 48, 28, 54, 33], [38, 28, 24, 87, 24], [22, 29, 16, 95, 39], [21, 28, 18, 96, 38], [39, 32, 34, 60, 36]],[68.0, 64.0, 60.0, 48.0],[92.0, 92.0, 92.0, 92.0]
94.6153846154,615.0,30.0,70.0,81.0526315789,73.3970149254,74.4208955224,77.0895522388,73.7610455187,78.9473684211,69.4427860697,70.7542288557,74.4278606965,70.0200490087,0.00377585444987,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[49, 42, 20, 63, 27], [35, 28, 22, 100, 16], [26, 33, 16, 92, 34], [27, 32, 19, 95, 28], [39, 35, 33, 65, 29]],[68.0, 64.0, 60.0, 48.0],[92.0, 84.0, 84.0, 92.0]
101.62601626,625.0,20.0,81.3008130081,81.0526315789,73.7263681592,73.3970149254,77.1243781095,73.4694685775,78.9473684211,69.6388059701,69.4427860697,74.5124378109,69.473527883,0.00386363815662,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[48, 39, 25, 62, 27], [44, 33, 18, 95, 11], [27, 39, 16, 95, 24], [27, 46, 26, 79, 23], [43, 32, 25, 76, 25]],[68.0, 64.0, 60.0, 48.0],[96.0, 80.0, 88.0, 96.0]
99.2,620.0,15.0,76.0,81.0526315789,73.9174129353,73.7263681592,77.552238806,73.9006460236,78.9473684211,69.9582089552,69.6388059701,74.92039801,69.8294596668,0.00390785489311,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[36, 34, 44, 55, 32], [46, 31, 14, 96, 14], [34, 35, 18, 101, 13], [28, 43, 25, 76, 29], [25, 35, 47, 68, 26]],[68.0, 64.0, 60.0, 48.0],[100.0, 80.0, 80.0, 100.0]
96.7741935484,600.0,20.0,72.5806451613,81.0526315789,73.4955223881,73.9174129353,77.3631840796,73.5793668474,78.9473684211,69.2726368159,69.9582089552,74.5223880597,69.473527883,0.0041704912387,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[50, 32, 31, 55, 33], [49, 34, 13, 91, 14], [32, 46, 14, 97, 12], [37, 37, 21, 82, 24], [27, 33, 39, 79, 23]],[68.0, 64.0, 60.0, 48.0],[92.0, 84.0, 84.0, 100.0]
102.5,615.0,15.0,73.3333333333,81.0526315789,72.0985074627,73.4955223881,76.960199005,72.7006757258,78.9473684211,68.0288557214,69.2726368159,74.3980099502,68.5379074775,0.00507796457495,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[43, 39, 39, 56, 24], [55, 31, 16, 86, 13], [29, 50, 13, 99, 10], [32, 35, 21, 99, 14], [38, 34, 27, 83, 19]],[68.0, 64.0, 60.0, 48.0],[96.0, 88.0, 76.0, 100.0]
92.6829268293,570.0,10.0,73.9837398374,81.0526315789,72.8746268657,72.0985074627,76.9950248756,72.334843197,78.9473684211,68.8129353234,68.0288557214,74.328358209,68.2898938145,0.00505675002211,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[46, 24, 41, 63, 27], [48, 31, 16, 88, 18], [29, 52, 14, 90, 16], [35, 37, 22, 95, 12], [39, 30, 17, 82, 33]],[68.0, 64.0, 60.0, 48.0],[96.0, 88.0, 72.0, 84.0]
94.7368421053,540.0,10.0,77.1929824561,81.0526315789,70.8368159204,72.8746268657,76.4975124378,71.7739659909,78.9473684211,66.568159204,68.8129353234,73.8208955224,67.6379297542,0.0049729528794,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[31, 31, 49, 61, 29], [43, 28, 15, 104, 11], [38, 43, 14, 92, 14], [30, 32, 22, 108, 9], [38, 30, 20, 84, 29]],[68.0, 64.0, 60.0, 48.0],[96.0, 80.0, 68.0, 84.0]
110.185185185,595.0,15.0,82.4074074074,81.0526315789,71.231840796,70.8368159204,76.6766169154,70.9561644514,78.9473684211,66.9492537313,66.568159204,73.9850746269,66.6745872627,0.00561716762289,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[47, 29, 36, 55, 34], [49, 27, 17, 96, 12], [29, 39, 13, 107, 13], [29, 35, 20, 104, 13], [46, 30, 21, 75, 29]],[68.0, 64.0, 60.0, 48.0],[92.0, 88.0, 80.0, 92.0]
98.3193277311,585.0,10.0,80.6722689076,81.0526315789,70.7661691542,71.231840796,76.6666666667,70.9799262394,78.9473684211,66.7582089552,66.9492537313,74.0049751244,66.8349793322,0.00558265363222,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[33, 25, 37, 71, 35], [35, 31, 18, 105, 12], [35, 48, 14, 98, 6], [33, 35, 30, 97, 6], [41, 26, 20, 84, 30]],[68.0, 64.0, 60.0, 48.0],[84.0, 84.0, 72.0, 92.0]
100.0,585.0,15.0,81.1965811966,81.0526315789,69.1462686567,70.7661691542,76.407960199,70.1215316453,78.9473684211,65.6308457711,66.7582089552,73.7810945274,66.2958837653,0.0053618174543,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[38, 23, 32, 66, 42], [50, 21, 13, 107, 10], [29, 33, 18, 108, 13], [21, 39, 20, 114, 7], [34, 19, 29, 72, 47]],[68.0, 64.0, 60.0, 48.0],[92.0, 84.0, 64.0, 84.0]
88.8888888889,520.0,20.0,77.7777777778,81.0526315789,68.7054726368,69.1462686567,76.2139303483,68.8473057598,78.9473684211,65.1452736318,65.6308457711,73.671641791,65.2993737779,0.00588456612269,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[50, 25, 26, 62, 38], [41, 19, 17, 105, 19], [25, 26, 18, 117, 15], [18, 37, 25, 115, 6], [45, 28, 18, 75, 35]],[68.0, 64.0, 60.0, 48.0],[92.0, 84.0, 64.0, 80.0]
99.0384615385,515.0,10.0,81.7307692308,81.0526315789,69.2189054726,68.7054726368,76.7910447761,68.9458181728,78.9473684211,65.0218905473,65.1452736318,74.0597014925,65.0973985792,0.00528593462048,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[40, 29, 31, 69, 32], [37, 19, 13, 111, 21], [28, 18, 29, 114, 12], [23, 37, 22, 112, 7], [40, 48, 17, 57, 39]],[68.0, 64.0, 60.0, 48.0],[92.0, 80.0, 80.0, 84.0]
97.0873786408,500.0,10.0,81.5533980583,81.0526315789,68.7800995025,69.2189054726,76.7661691542,68.7775055073,78.9473684211,64.9044776119,65.0218905473,74.0995024876,64.8399792084,0.00503293935735,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[53, 28, 29, 64, 27], [35, 20, 13, 119, 14], [30, 22, 31, 114, 4], [24, 36, 25, 107, 9], [39, 45, 17, 58, 42]],[68.0, 64.0, 60.0, 48.0],[88.0, 76.0, 76.0, 92.0]
106.0,530.0,10.0,90.0,81.0526315789,68.1820895522,68.7800995025,76.1243781095,68.434444692,78.9473684211,64.3960199005,64.9044776119,73.5223880597,64.5310759635,0.00676255880352,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[50, 19, 32, 72, 28], [30, 20, 15, 119, 17], [36, 20, 28, 111, 6], [22, 35, 14, 113, 17], [38, 25, 29, 70, 39]],[68.0, 64.0, 60.0, 48.0],[84.0, 76.0, 76.0, 92.0]
93.3962264151,495.0,5.0,78.3018867925,81.0526315789,69.2437810945,68.1820895522,76.7661691542,68.6200836613,78.9473684211,65.0497512438,64.3960199005,74.0995024876,64.5686987946,0.00457988936615,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[48, 20, 37, 70, 26], [33, 26, 13, 121, 8], [41, 14, 22, 117, 7], [32, 36, 20, 93, 20], [36, 30, 32, 60, 43]],[68.0, 64.0, 60.0, 48.0],[84.0, 76.0, 68.0, 92.0]
103.03030303,510.0,10.0,83.8383838384,81.0526315789,67.4875621891,69.2437810945,76.1741293532,68.3948417118,78.9473684211,63.3611940299,65.0497512438,73.5472636816,64.2558352516,0.00599562256325,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[33, 24, 41, 80, 23], [29, 30, 7, 125, 10], [43, 16, 23, 111, 8], [26, 29, 26, 106, 14], [28, 42, 21, 76, 34]],[68.0, 64.0, 60.0, 48.0],[88.0, 72.0, 64.0, 88.0]
91.1764705882,465.0,10.0,82.3529411765,81.0526315789,66.8865671642,67.4875621891,76.3432835821,67.0493304621,78.9473684211,62.9800995025,63.3611940299,73.7611940299,63.0043810797,0.00741570840974,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[33, 33, 41, 72, 22], [30, 21, 9, 136, 5], [39, 24, 19, 107, 12], [34, 23, 20, 112, 12], [34, 44, 23, 68, 32]],[68.0, 64.0, 60.0, 48.0],[84.0, 76.0, 60.0, 88.0]
92.4731182796,430.0,20.0,81.7204301075,81.0526315789,67.6756218905,66.8865671642,75.855721393,67.2711071508,78.9473684211,63.5870646766,62.9800995025,73.2736318408,63.335561001,0.00712320221448,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[38, 28, 37, 77, 21], [44, 25, 9, 119, 4], [37, 27, 25, 98, 14], [27, 20, 14, 123, 17], [37, 31, 17, 75, 41]],[68.0, 64.0, 60.0, 48.0],[80.0, 68.0, 56.00000000000001, 88.0]
100.0,430.0,20.0,87.2093023256,81.0526315789,65.6736318408,67.6756218905,75.4626865672,66.6305289473,78.9473684211,62.1462686567,63.5870646766,73.1990049751,62.8370584887,0.0095258771537,[[4, 3, 4, 5, 4], [4, 4, 3, 6, 3], [4, 3, 4, 5, 4], [1, 3, 3, 7, 6], [5, 2, 2, 8, 3]],[[31, 29, 47, 66, 28], [46, 23, 5, 122, 5], [38, 17, 18, 111, 17], [19, 20, 18, 129, 15], [32, 38, 20, 84, 27]],[68.0, 64.0, 60.0, 48.0],[80.0, 64.0, 64.0, 84.0]
