95.0,95.0,95.0,0.0,90.1052631579,86.3427135678,0.0,85.955,90.1,88.5263157895,84.8291457286,0.0,84.435,90.1,0.00180290245153,[[2, 2, 1, 3, 2, 0, 2, 1, 4, 3], [1, 5, 2, 1, 3, 1, 1, 1, 2, 3], [2, 2, 3, 1, 0, 1, 4, 3, 0, 4], [1, 5, 0, 2, 1, 3, 1, 2, 2, 3], [3, 3, 0, 0, 3, 1, 4, 1, 1, 4]],[[23, 20, 11, 36, 25, 0, 17, 12, 36, 20], [13, 41, 17, 11, 27, 13, 11, 11, 23, 33], [23, 23, 31, 10, 0, 5, 36, 33, 0, 39], [12, 51, 0, 13, 10, 33, 13, 23, 16, 29], [28, 34, 0, 0, 35, 12, 25, 11, 11, 44]],[17.0, 18.0, 18.0, 19.0],[17.0, 18.0, 17.0, 18.0]
100.0,95.0,95.0,100.0,90.1052631579,85.5628140704,86.3427135678,85.895,85.7925,88.5263157895,84.1477386935,84.8291457286,84.405,84.307,0.00143665498938,[[2, 2, 1, 3, 2, 0, 2, 1, 4, 3], [1, 5, 2, 1, 3, 1, 1, 1, 2, 3], [2, 2, 3, 1, 0, 1, 4, 3, 0, 4], [1, 5, 0, 2, 1, 3, 1, 2, 2, 3], [3, 3, 0, 0, 3, 1, 4, 1, 1, 4]],[[21, 20, 9, 37, 25, 0, 20, 15, 38, 15], [17, 33, 13, 9, 32, 9, 9, 10, 32, 36], [29, 12, 25, 12, 0, 5, 33, 42, 0, 42], [13, 47, 0, 17, 12, 42, 9, 18, 17, 25], [26, 24, 0, 0, 39, 8, 27, 10, 9, 57]],[17.0, 18.0, 18.0, 19.0],[17.0, 18.0, 17.0, 18.0]
100.0,95.0,95.0,100.0,90.1052631579,86.4251256281,85.5628140704,86.355,86.3255,88.5263157895,85.1618090452,84.1477386935,84.89,84.889,0.000743175605746,[[2, 2, 1, 3, 2, 0, 2, 1, 4, 3], [1, 5, 2, 1, 3, 1, 1, 1, 2, 3], [2, 2, 3, 1, 0, 1, 4, 3, 0, 4], [1, 5, 0, 2, 1, 3, 1, 2, 2, 3], [3, 3, 0, 0, 3, 1, 4, 1, 1, 4]],[[37, 14, 13, 26, 24, 0, 19, 9, 39, 19], [14, 35, 20, 13, 27, 20, 9, 7, 24, 31], [31, 31, 28, 8, 0, 10, 23, 28, 0, 41], [6, 50, 0, 14, 17, 24, 20, 17, 25, 27], [47, 27, 0, 0, 23, 10, 27, 10, 13, 43]],[17.0, 18.0, 18.0, 19.0],[17.0, 18.0, 17.0, 18.0]
105.263157895,100.0,95.0,100.0,90.1052631579,86.0442211055,86.4251256281,85.945,86.3465,88.5263157895,84.2472361809,85.1618090452,84.28,84.7415,0.00126539593659,[[2, 2, 1, 3, 2, 0, 2, 1, 4, 3], [1, 5, 2, 1, 3, 1, 1, 1, 2, 3], [2, 2, 3, 1, 0, 1, 4, 3, 0, 4], [1, 5, 0, 2, 1, 3, 1, 2, 2, 3], [3, 3, 0, 0, 3, 1, 4, 1, 1, 4]],[[22, 25, 14, 28, 25, 0, 16, 11, 43, 16], [8, 38, 17, 14, 26, 13, 8, 12, 21, 43], [17, 19, 32, 10, 0, 9, 35, 35, 1, 42], [16, 46, 0, 8, 9, 32, 14, 20, 19, 36], [31, 39, 0, 0, 32, 8, 25, 7, 14, 44]],[17.0, 18.0, 18.0, 19.0],[17.0, 19.0, 18.0, 19.0]
100.0,100.0,95.0,100.0,90.1052631579,86.0502512563,86.0442211055,86.275,85.9445,88.5263157895,83.8974874372,84.2472361809,84.305,83.9595,0.000875770786325,[[2, 2, 1, 3, 2, 0, 2, 1, 4, 3], [1, 5, 2, 1, 3, 1, 1, 1, 2, 3], [2, 2, 3, 1, 0, 1, 4, 3, 0, 4], [1, 5, 0, 2, 1, 3, 1, 2, 2, 3], [3, 3, 0, 0, 3, 1, 4, 1, 1, 4]],[[27, 16, 7, 29, 30, 0, 20, 16, 40, 15], [8, 33, 19, 7, 26, 17, 13, 10, 17, 50], [18, 26, 22, 6, 0, 10, 29, 32, 14, 43], [10, 48, 0, 8, 10, 29, 31, 19, 17, 28], [37, 41, 0, 0, 30, 9, 26, 8, 7, 42]],[17.0, 18.0, 18.0, 19.0],[17.0, 19.0, 18.0, 19.0]
100.0,100.0,95.0,100.0,90.1052631579,86.7788944724,86.0502512563,86.335,86.2875,88.5263157895,84.7175879397,83.8974874372,84.52,84.171,0.00155727501033,[[2, 2, 1, 3, 2, 0, 2, 1, 4, 3], [1, 5, 2, 1, 3, 1, 1, 1, 2, 3], [2, 2, 3, 1, 0, 1, 4, 3, 0, 4], [1, 5, 0, 2, 1, 3, 1, 2, 2, 3], [3, 3, 0, 0, 3, 1, 4, 1, 1, 4]],[[24, 18, 10, 33, 30, 0, 21, 6, 37, 21], [13, 37, 21, 10, 31, 9, 11, 11, 24, 33], [28, 20, 19, 10, 0, 8, 34, 30, 13, 38], [11, 50, 0, 13, 15, 22, 22, 24, 21, 22], [32, 39, 0, 0, 31, 13, 28, 8, 10, 39]],[17.0, 18.0, 18.0, 19.0],[17.0, 19.0, 18.0, 19.0]
100.0,100.0,95.0,100.0,90.1052631579,85.4804020101,86.7788944724,85.975,86.12,88.5263157895,83.5507537688,84.7175879397,84.205,84.1205,0.000797013530357,[[2, 2, 1, 3, 2, 0, 2, 1, 4, 3], [1, 5, 2, 1, 3, 1, 1, 1, 2, 3], [2, 2, 3, 1, 0, 1, 4, 3, 0, 4], [1, 5, 0, 2, 1, 3, 1, 2, 2, 3], [3, 3, 0, 0, 3, 1, 4, 1, 1, 4]],[[18, 18, 11, 21, 40, 0, 19, 6, 44, 23], [15, 40, 13, 11, 33, 9, 7, 7, 18, 47], [24, 18, 31, 14, 0, 8, 28, 32, 13, 32], [12, 59, 0, 15, 9, 21, 22, 12, 19, 31], [26, 46, 0, 0, 23, 5, 25, 13, 11, 51]],[17.0, 18.0, 18.0, 19.0],[17.0, 19.0, 18.0, 19.0]
100.0,100.0,95.0,100.0,90.1052631579,86.167839196,85.4804020101,86.26,85.693,88.5263157895,84.2793969849,83.5507537688,84.41,83.8255,0.00176798039493,[[2, 2, 1, 3, 2, 0, 2, 1, 4, 3], [1, 5, 2, 1, 3, 1, 1, 1, 2, 3], [2, 2, 3, 1, 0, 1, 4, 3, 0, 4], [1, 5, 0, 2, 1, 3, 1, 2, 2, 3], [3, 3, 0, 0, 3, 1, 4, 1, 1, 4]],[[21, 20, 15, 30, 34, 0, 10, 5, 41, 24], [15, 41, 18, 15, 20, 12, 12, 8, 21, 38], [24, 26, 25, 10, 0, 12, 20, 38, 12, 33], [9, 57, 0, 15, 9, 28, 24, 14, 20, 24], [33, 42, 0, 0, 32, 6, 21, 7, 15, 44]],[17.0, 18.0, 18.0, 19.0],[17.0, 19.0, 18.0, 19.0]
100.0,100.0,95.0,100.0,90.1052631579,85.6633165829,86.167839196,85.95,86.0395,88.5263157895,83.4954773869,84.2793969849,83.96,83.9715,0.00155692202753,[[2, 2, 1, 3, 2, 0, 2, 1, 4, 3], [1, 5, 2, 1, 3, 1, 1, 1, 2, 3], [2, 2, 3, 1, 0, 1, 4, 3, 0, 4], [1, 5, 0, 2, 1, 3, 1, 2, 2, 3], [3, 3, 0, 0, 3, 1, 4, 1, 1, 4]],[[10, 29, 13, 34, 33, 0, 16, 9, 42, 14], [9, 49, 19, 13, 24, 6, 10, 10, 18, 42], [13, 12, 38, 8, 0, 9, 37, 33, 13, 37], [16, 47, 0, 9, 4, 36, 19, 20, 18, 31], [19, 46, 0, 0, 34, 10, 29, 14, 13, 35]],[17.0, 18.0, 18.0, 19.0],[17.0, 19.0, 18.0, 19.0]
100.0,100.0,95.0,100.0,90.1052631579,85.5035175879,85.6633165829,85.76,85.6075,88.5263157895,83.1688442211,83.4954773869,83.925,83.328,0.00150406514183,[[2, 2, 1, 3, 2, 0, 2, 1, 4, 3], [1, 5, 2, 1, 3, 1, 1, 1, 2, 3], [2, 2, 3, 1, 0, 1, 4, 3, 0, 4], [1, 5, 0, 2, 1, 3, 1, 2, 2, 3], [3, 3, 0, 0, 3, 1, 4, 1, 1, 4]],[[14, 20, 7, 27, 29, 0, 27, 11, 41, 24], [8, 42, 20, 7, 35, 7, 12, 11, 16, 42], [15, 23, 28, 8, 0, 14, 21, 31, 13, 47], [6, 52, 0, 8, 7, 34, 20, 17, 25, 31], [28, 43, 0, 0, 32, 6, 41, 6, 7, 37]],[17.0, 18.0, 18.0, 19.0],[17.0, 19.0, 18.0, 19.0]
