100.0,100.0,100.0,0.0,77.4736842105,74.5388059701,0.0,74.0746268657,88.9054726368,69.5263157895,66.9104477612,0.0,66.4900497512,88.9054726368,1.38500976912e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[40, 38, 33, 57, 33], [0, 93, 26, 27, 55], [48, 41, 36, 47, 29], [0, 59, 32, 45, 65], [41, 31, 25, 92, 12], [19, 26, 37, 46, 73], [12, 35, 47, 58, 49], [34, 0, 49, 52, 66], [12, 31, 61, 67, 30], [17, 63, 26, 82, 13]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
100.0,100.0,100.0,100.0,77.4736842105,73.5069651741,74.5388059701,73.6467661692,73.9734164996,69.5263157895,65.9935323383,66.9104477612,66.1592039801,66.4693943219,1.8060890409e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[40, 47, 25, 65, 24], [0, 95, 26, 31, 49], [49, 47, 41, 28, 36], [0, 61, 25, 42, 73], [38, 31, 23, 99, 10], [16, 17, 45, 30, 93], [9, 34, 53, 61, 44], [26, 0, 49, 56, 70], [20, 28, 60, 61, 32], [18, 70, 38, 66, 9]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
100.0,100.0,100.0,100.0,77.4736842105,73.6497512438,73.5069651741,73.6044776119,73.6340684637,69.5263157895,66.4462686567,65.9935323383,66.2089552239,66.2785574614,1.80270723846e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[24, 53, 30, 65, 29], [0, 71, 43, 31, 56], [56, 48, 33, 38, 26], [0, 71, 29, 34, 67], [37, 26, 21, 104, 13], [23, 20, 38, 44, 76], [8, 26, 53, 66, 48], [30, 0, 43, 64, 64], [12, 34, 61, 70, 24], [14, 70, 23, 80, 14]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
100.0,100.0,100.0,100.0,77.4736842105,74.039800995,73.6497512438,73.7910447761,73.6652558105,69.5263157895,66.6860696517,66.4462686567,66.3432835821,66.3669216109,1.09419848808e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[25, 50, 26, 71, 29], [0, 69, 40, 32, 60], [51, 42, 46, 40, 22], [0, 73, 31, 38, 59], [46, 26, 21, 92, 16], [18, 22, 42, 46, 73], [6, 35, 48, 71, 41], [37, 0, 41, 68, 55], [5, 31, 64, 64, 37], [15, 60, 27, 88, 11]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
100.0,100.0,100.0,100.0,77.4736842105,74.0273631841,74.039800995,73.828358209,74.1446993886,69.5263157895,66.6845771144,66.6860696517,66.3532338308,66.7728521571,1.73094517585e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[27, 61, 31, 52, 30], [0, 86, 32, 23, 60], [53, 40, 27, 43, 38], [0, 68, 29, 39, 65], [40, 30, 21, 101, 9], [21, 19, 48, 42, 71], [12, 36, 44, 62, 47], [32, 0, 49, 48, 72], [9, 33, 76, 63, 20], [19, 61, 39, 68, 14]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
100.0,100.0,100.0,100.0,77.4736842105,73.939800995,74.0273631841,73.7039800995,73.9805945397,69.5263157895,66.0805970149,66.6845771144,66.0199004975,66.3770698745,1.42653466459e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[28, 47, 39, 61, 26], [0, 76, 29, 34, 62], [47, 40, 37, 40, 37], [0, 64, 31, 48, 58], [43, 31, 24, 96, 7], [18, 23, 35, 47, 78], [4, 20, 52, 82, 43], [30, 0, 46, 64, 61], [9, 39, 71, 56, 26], [24, 57, 26, 82, 12]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
100.0,100.0,100.0,100.0,77.4736842105,74.3348258706,73.939800995,73.9726368159,74.0508898295,69.5263157895,66.9034825871,66.0805970149,66.460199005,66.4258310438,1.90095238784e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[33, 53, 34, 59, 22], [0, 83, 34, 27, 57], [54, 50, 30, 36, 31], [0, 70, 30, 47, 54], [32, 33, 27, 98, 11], [20, 24, 47, 38, 72], [8, 27, 50, 64, 52], [41, 0, 50, 55, 55], [9, 33, 67, 71, 21], [26, 67, 27, 69, 12]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
100.0,100.0,100.0,100.0,77.4736842105,74.1169154229,74.3348258706,73.7985074627,74.1776193659,69.5263157895,66.4308457711,66.9034825871,66.171641791,66.6144402366,1.20029476209e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[28, 51, 32, 58, 32], [0, 84, 25, 37, 55], [50, 38, 42, 36, 35], [0, 62, 28, 46, 65], [45, 35, 21, 89, 11], [18, 25, 46, 34, 78], [10, 31, 52, 70, 38], [27, 0, 56, 55, 63], [8, 20, 82, 60, 31], [21, 60, 37, 76, 7]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
100.0,100.0,100.0,100.0,77.4736842105,73.8328358209,74.1169154229,73.6567164179,73.9018836167,69.5263157895,65.936318408,66.4308457711,65.9402985075,66.1104923145,1.65773011009e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[29, 49, 34, 57, 32], [0, 81, 37, 23, 60], [50, 44, 38, 37, 32], [0, 77, 25, 50, 49], [30, 35, 24, 104, 8], [24, 22, 39, 39, 77], [12, 23, 57, 67, 42], [31, 0, 58, 60, 52], [11, 30, 68, 65, 27], [24, 64, 24, 80, 9]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
100.0,100.0,100.0,100.0,77.4736842105,72.5945273632,73.8328358209,73.1990049751,73.1954654588,69.5263157895,65.7169154229,65.936318408,65.9378109453,65.7904507314,1.88717071726e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[34, 52, 26, 60, 29], [0, 84, 30, 37, 50], [55, 50, 42, 35, 19], [0, 78, 36, 29, 58], [29, 24, 15, 117, 16], [31, 21, 36, 26, 87], [15, 29, 52, 73, 32], [22, 0, 53, 71, 55], [17, 21, 63, 72, 28], [20, 65, 26, 83, 7]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
100.0,100.0,100.0,100.0,77.4736842105,72.8119402985,72.5945273632,73.315920398,72.9719561397,69.5263157895,65.2114427861,65.7169154229,65.7189054726,65.6352565531,1.67161916106e-06,[[3, 5, 3, 6, 3], [0, 8, 3, 3, 6], [5, 4, 4, 4, 3], [0, 7, 3, 4, 6], [4, 3, 2, 10, 1], [2, 2, 4, 4, 8], [1, 3, 5, 7, 4], [3, 0, 5, 6, 6], [1, 3, 7, 6, 3], [2, 6, 3, 8, 1]],[[23, 53, 24, 62, 39], [0, 66, 37, 32, 66], [43, 42, 40, 49, 27], [0, 74, 30, 33, 64], [53, 23, 19, 101, 5], [27, 9, 40, 50, 75], [11, 22, 43, 90, 35], [31, 0, 47, 59, 64], [10, 34, 70, 60, 27], [16, 49, 29, 100, 7]],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0],[56.00000000000001, 48.0, 68.0, 36.0, 48.0, 56.00000000000001, 56.00000000000001, 56.00000000000001, 52.0]
