340.0,340.0,100.0,100.0,82.1052631579,79.378559464,0.0,78.725,80.1666666667,82.1052631579,78.9078726968,0.0,78.4,80.1666666667,0.0652186431035,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[38, 49, 29, 45, 39], [41, 37, 38, 50, 34], [40, 36, 18, 54, 52]],[52.0, 56.00000000000001],[92.0, 96.0]
116.176470588,395.0,95.0,89.7058823529,82.1052631579,79.2512562814,79.378559464,79.5,79.5175,82.1052631579,78.4003350084,78.9078726968,78.8166666667,78.7908333333,0.0474090429013,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[33, 45, 20, 56, 46], [38, 46, 35, 35, 46], [54, 38, 27, 48, 33]],[52.0, 56.00000000000001],[96.0, 96.0]
108.860759494,430.0,90.0,89.8734177215,82.1052631579,79.608040201,79.2512562814,79.8416666667,79.4325,82.1052631579,78.3835845896,78.4003350084,79.0833333333,78.4483333333,0.0453853838719,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[49, 37, 26, 50, 38], [46, 47, 33, 31, 43], [39, 50, 26, 46, 39]],[52.0, 56.00000000000001],[100.0, 100.0]
106.976744186,460.0,85.0,88.3720930233,82.1052631579,80.0184254606,79.608040201,79.7083333333,80.03,82.1052631579,79.0284757119,78.3835845896,79.125,78.9325,0.0433117746048,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[36, 41, 34, 47, 42], [40, 36, 40, 51, 33], [30, 38, 42, 47, 43]],[52.0, 56.00000000000001],[100.0, 100.0]
101.086956522,465.0,85.0,82.6086956522,82.1052631579,80.0904522613,80.0184254606,79.5916666667,79.9291666667,82.1052631579,78.6968174204,79.0284757119,78.925,78.7166666667,0.0436185502303,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[36, 41, 41, 43, 39], [41, 37, 33, 42, 47], [39, 38, 29, 49, 45]],[52.0, 56.00000000000001],[100.0, 100.0]
101.075268817,470.0,85.0,84.9462365591,82.1052631579,79.6901172529,80.0904522613,80.025,79.8525,82.1052631579,78.6934673367,78.6968174204,79.3916666667,78.7016666667,0.0422124886725,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[35, 39, 32, 52, 42], [45, 25, 42, 42, 46], [44, 34, 41, 52, 29]],[52.0, 56.00000000000001],[100.0, 100.0]
93.6170212766,440.0,65.0,84.0425531915,82.1052631579,79.7906197655,79.6901172529,79.9416666667,79.6508333333,82.1052631579,78.7487437186,78.6934673367,79.1916666667,78.5766666667,0.0434283164637,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[40, 37, 43, 45, 35], [49, 27, 45, 50, 29], [36, 36, 43, 50, 35]],[52.0, 56.00000000000001],[100.0, 100.0]
98.8636363636,435.0,75.0,82.9545454545,82.1052631579,79.7520938023,79.7906197655,80.2,79.5958333333,82.1052631579,78.3216080402,78.7487437186,79.4333333333,78.3425,0.0427419295546,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[36, 38, 42, 40, 44], [46, 34, 39, 43, 38], [31, 28, 50, 57, 34]],[52.0, 56.00000000000001],[96.0, 100.0]
101.149425287,440.0,90.0,82.7586206897,82.1052631579,79.8073701843,79.7520938023,79.75,79.6958333333,82.1052631579,78.3283082077,78.3216080402,78.9333333333,78.2575,0.0431704869618,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[41, 39, 41, 47, 32], [53, 36, 29, 46, 36], [35, 36, 35, 53, 41]],[52.0, 56.00000000000001],[100.0, 96.0]
106.818181818,470.0,75.0,89.7727272727,82.1052631579,79.9028475712,79.8073701843,79.5333333333,79.9116666667,82.1052631579,78.5996649916,78.3283082077,78.8833333333,78.4225,0.0422838033015,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[43, 41, 29, 49, 38], [35, 35, 38, 56, 36], [46, 41, 38, 38, 37]],[52.0, 56.00000000000001],[100.0, 100.0]
98.9361702128,465.0,75.0,86.170212766,82.1052631579,79.7470686767,79.9028475712,79.8083333333,79.6691666667,82.1052631579,78.5092127303,78.5996649916,79.0583333333,78.3625,0.0408958077007,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[47, 36, 32, 42, 43], [42, 31, 40, 46, 41], [60, 35, 38, 35, 32]],[52.0, 56.00000000000001],[96.0, 100.0]
100.0,465.0,65.0,82.7956989247,82.1052631579,80.0050251256,79.7470686767,80.3333333333,79.745,82.1052631579,78.6264656616,78.5092127303,79.6083333333,78.3658333333,0.0413409593242,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[45, 32, 44, 40, 39], [48, 38, 46, 35, 33], [50, 41, 42, 34, 33]],[52.0, 56.00000000000001],[100.0, 100.0]
98.9247311828,460.0,70.0,86.0215053763,82.1052631579,79.9798994975,80.0050251256,79.9916666667,79.7508333333,82.1052631579,78.3819095477,78.6264656616,79.2083333333,78.255,0.0423297445464,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[37, 38, 43, 44, 38], [47, 41, 37, 44, 31], [54, 33, 43, 36, 34]],[52.0, 56.00000000000001],[100.0, 100.0]
96.7391304348,445.0,70.0,81.5217391304,82.1052631579,79.8140703518,79.9798994975,79.4916666667,79.7583333333,82.1052631579,78.4087102178,78.3819095477,78.825,78.2925,0.041627595032,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[42, 43, 34, 44, 37], [50, 37, 32, 49, 32], [45, 29, 36, 52, 38]],[52.0, 56.00000000000001],[100.0, 100.0]
103.370786517,460.0,70.0,87.6404494382,82.1052631579,79.541038526,79.8140703518,79.6166666667,79.7091666667,82.1052631579,78.3333333333,78.4087102178,78.8583333333,78.4116666667,0.0421486818127,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[37, 56, 42, 36, 29], [42, 43, 40, 49, 26], [43, 47, 33, 49, 28]],[52.0, 56.00000000000001],[100.0, 100.0]
93.4782608696,430.0,70.0,83.6956521739,82.1052631579,79.8659966499,79.541038526,79.5333333333,79.6366666667,82.1052631579,78.4355108878,78.3333333333,78.8583333333,78.3458333333,0.0418144948071,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[48, 52, 30, 35, 35], [49, 33, 39, 46, 33], [40, 43, 33, 42, 42]],[52.0, 56.00000000000001],[100.0, 96.0]
101.162790698,435.0,70.0,83.7209302326,82.1052631579,79.9313232831,79.8659966499,80.0416666667,80.0658333333,82.1052631579,78.5896147404,78.4355108878,79.375,78.6766666667,0.0425950266755,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[36, 36, 40, 43, 45], [42, 34, 35, 46, 43], [51, 41, 42, 24, 42]],[52.0, 56.00000000000001],[100.0, 100.0]
103.448275862,450.0,70.0,87.3563218391,82.1052631579,79.6365159129,79.9313232831,79.575,79.9366666667,82.1052631579,78.1306532663,78.5896147404,78.8416666667,78.4983333333,0.0422690102033,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[57, 33, 38, 33, 39], [43, 41, 43, 42, 31], [50, 48, 25, 35, 42]],[52.0, 56.00000000000001],[100.0, 100.0]
95.5555555556,430.0,70.0,84.4444444444,82.1052631579,79.9279731993,79.6365159129,79.6833333333,79.7391666667,82.1052631579,78.6850921273,78.1306532663,79.0,78.3808333333,0.0433016537823,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[47, 45, 41, 37, 30], [47, 36, 39, 40, 38], [54, 33, 33, 43, 37]],[52.0, 56.00000000000001],[100.0, 100.0]
113.953488372,490.0,75.0,88.3720930233,82.1052631579,79.7939698492,79.9279731993,79.4916666667,79.6833333333,82.1052631579,78.2780569514,78.6850921273,78.7083333333,78.3575,0.0413302214025,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[47, 53, 32, 43, 25], [39, 38, 41, 41, 41], [43, 42, 29, 48, 38]],[52.0, 56.00000000000001],[100.0, 100.0]
89.7959183673,440.0,65.0,81.6326530612,82.1052631579,79.7068676717,79.7939698492,79.6666666667,79.4533333333,82.1052631579,78.4221105528,78.2780569514,78.8083333333,78.0575,0.0401778381235,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[45, 54, 28, 39, 34], [41, 36, 46, 35, 42], [42, 47, 28, 50, 33]],[52.0, 56.00000000000001],[100.0, 100.0]
102.272727273,450.0,55.0,88.6363636364,82.1052631579,79.9028475712,79.7068676717,80.0916666667,80.0741666667,82.1052631579,78.3752093802,78.4221105528,79.1916666667,78.5466666667,0.0406246691117,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[50, 39, 34, 36, 41], [36, 55, 33, 40, 36], [35, 47, 43, 33, 42]],[52.0, 56.00000000000001],[100.0, 100.0]
100.0,450.0,50.0,85.5555555556,82.1052631579,80.1725293132,79.9028475712,80.0416666667,79.7608333333,82.1052631579,78.5259631491,78.3752093802,79.2916666667,78.0908333333,0.0443317852078,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[47, 44, 35, 39, 35], [36, 47, 41, 36, 40], [35, 47, 39, 39, 40]],[52.0, 56.00000000000001],[100.0, 100.0]
96.6666666667,435.0,55.0,85.5555555556,82.1052631579,79.9195979899,80.1725293132,79.7833333333,79.9308333333,82.1052631579,78.3165829146,78.5259631491,79.0416666667,78.2016666667,0.0464631604132,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[49, 35, 38, 33, 45], [46, 42, 33, 43, 36], [42, 50, 30, 33, 45]],[52.0, 56.00000000000001],[100.0, 100.0]
101.149425287,440.0,60.0,88.5057471264,82.1052631579,79.8860971524,79.9195979899,79.7833333333,79.6275,82.1052631579,78.4154103853,78.3165829146,79.1,78.105,0.044687835669,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[45, 42, 30, 37, 46], [49, 44, 28, 39, 40], [45, 43, 34, 31, 47]],[52.0, 56.00000000000001],[100.0, 100.0]
105.681818182,465.0,60.0,90.9090909091,82.1052631579,79.9681742044,79.8860971524,79.7083333333,79.6891666667,82.1052631579,78.6231155779,78.4154103853,79.1083333333,78.2983333333,0.0418360522564,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[54, 40, 25, 38, 43], [41, 40, 36, 42, 41], [44, 43, 34, 39, 40]],[52.0, 56.00000000000001],[100.0, 100.0]
103.225806452,480.0,55.0,92.4731182796,82.1052631579,79.7855946399,79.9681742044,80.0583333333,79.7333333333,82.1052631579,78.4907872697,78.6231155779,79.2666666667,78.3916666667,0.0414009789583,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[42, 47, 30, 36, 45], [51, 31, 29, 42, 47], [41, 49, 36, 42, 32]],[52.0, 56.00000000000001],[100.0, 100.0]
93.75,450.0,55.0,80.2083333333,82.1052631579,79.6231155779,79.7855946399,79.7,79.6225,82.1052631579,78.0837520938,78.4907872697,78.9666666667,78.2025,0.041746777013,[[4, 5, 3, 4, 4], [3, 4, 4, 6, 3], [5, 3, 1, 5, 6]],[[46, 52, 36, 24, 42], [50, 38, 36, 38, 38], [51, 36, 32, 49, 32]],[52.0, 56.00000000000001],[100.0, 100.0]
