145.0,145.0,100.0,0.0,80.350877193,78.0464344942,0.0,77.1724709784,82.9187396352,79.649122807,77.3399668325,0.0,76.4676616915,82.9187396352,0.0619531649525,[[6, 5, 4, 3, 2], [2, 6, 3, 4, 5], [2, 5, 5, 7, 1]],[[53, 45, 42, 36, 25], [20, 61, 38, 37, 45], [30, 44, 50, 64, 13]],[64.0, 60.0],[76.0, 80.0]
117.24137931,170.0,100.0,100.0,80.350877193,78.1393034826,78.0464344942,77.7446102819,78.2150606833,79.649122807,76.7230514096,77.3399668325,76.6998341625,77.0995767431,0.052511330683,[[6, 5, 4, 3, 2], [2, 6, 3, 4, 5], [2, 5, 5, 7, 1]],[[45, 55, 37, 47, 17], [26, 59, 24, 54, 38], [39, 50, 42, 54, 16]],[64.0, 60.0],[80.0, 88.0]
108.823529412,185.0,100.0,97.0588235294,80.350877193,77.7661691542,78.1393034826,78.1426202322,77.962591685,79.649122807,75.6451077944,76.7230514096,76.6086235489,76.1697317723,0.0596597634761,[[6, 5, 4, 3, 2], [2, 6, 3, 4, 5], [2, 5, 5, 7, 1]],[[41, 48, 52, 51, 9], [21, 67, 33, 53, 27], [36, 48, 50, 42, 25]],[64.0, 60.0],[80.0, 92.0]
116.216216216,215.0,100.0,100.0,80.350877193,76.456053068,77.7661691542,78.0182421227,76.9708670577,79.649122807,74.5820895522,75.6451077944,76.5754560531,75.0558979563,0.0672207184878,[[6, 5, 4, 3, 2], [2, 6, 3, 4, 5], [2, 5, 5, 7, 1]],[[27, 58, 50, 56, 10], [23, 69, 30, 61, 18], [30, 51, 54, 46, 20]],[64.0, 60.0],[84.0, 92.0]
116.279069767,250.0,100.0,97.6744186047,80.350877193,77.3266998342,76.456053068,77.7777777778,77.0228459692,79.649122807,75.3101160862,74.5820895522,76.35986733,75.0773495706,0.0682686817506,[[6, 5, 4, 3, 2], [2, 6, 3, 4, 5], [2, 5, 5, 7, 1]],[[38, 61, 34, 52, 16], [29, 59, 37, 56, 20], [27, 53, 38, 64, 19]],[64.0, 60.0],[96.0, 92.0]
110.0,275.0,95.0,92.0,80.350877193,76.6285240464,77.3266998342,77.9187396352,76.7992541439,79.649122807,74.7512437811,75.3101160862,76.5505804312,74.8669587386,0.0670781623449,[[6, 5, 4, 3, 2], [2, 6, 3, 4, 5], [2, 5, 5, 7, 1]],[[33, 54, 44, 57, 13], [31, 60, 37, 56, 17], [21, 64, 28, 65, 23]],[64.0, 60.0],[92.0, 96.0]
100.0,275.0,90.0,92.7272727273,80.350877193,76.6268656716,76.6285240464,78.3830845771,76.4189005223,79.649122807,74.7263681592,74.7512437811,76.8905472637,74.5088817934,0.0688622392212,[[6, 5, 4, 3, 2], [2, 6, 3, 4, 5], [2, 5, 5, 7, 1]],[[31, 47, 35, 67, 21], [36, 64, 34, 51, 16], [24, 67, 24, 62, 24]],[64.0, 60.0],[96.0, 92.0]
105.454545455,290.0,85.0,96.3636363636,80.350877193,76.8192371476,76.6268656716,78.3665008292,76.7134476869,79.649122807,75.0995024876,74.7263681592,76.9817578773,74.8380815656,0.0653061642898,[[6, 5, 4, 3, 2], [2, 6, 3, 4, 5], [2, 5, 5, 7, 1]],[[38, 62, 22, 52, 27], [35, 54, 42, 54, 16], [24, 71, 22, 60, 24]],[64.0, 60.0],[92.0, 96.0]
110.344827586,320.0,85.0,94.8275862069,80.350877193,76.5638474295,76.8192371476,78.5986733002,76.791003523,79.649122807,75.5140961857,75.0995024876,77.4129353234,75.4486275092,0.0583497539832,[[6, 5, 4, 3, 2], [2, 6, 3, 4, 5], [2, 5, 5, 7, 1]],[[24, 70, 28, 56, 23], [37, 44, 32, 68, 20], [32, 54, 26, 67, 22]],[64.0, 60.0],[96.0, 96.0]
104.6875,335.0,75.0,92.1875,80.350877193,77.0895522388,76.5638474295,78.2587064677,76.6094898641,79.649122807,75.9651741294,75.5140961857,77.1973466003,75.5303086557,0.0553973488513,[[6, 5, 4, 3, 2], [2, 6, 3, 4, 5], [2, 5, 5, 7, 1]],[[31, 70, 25, 50, 25], [35, 55, 26, 59, 26], [33, 57, 24, 64, 23]],[64.0, 60.0],[96.0, 100.0]
