300,300,100,0,80.21052632,76.30248756,0,76.51741294,75.62189055,76.21052632,71.46169154,0,72.09452736,75.62189055,0.002946588,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[51,21,39,74, 16], [57,9,57,44, 34], [53,21,56,46, 25], [33,23,47,75, 23], [51,24,29,69, 28]],[68.0,56,60, 60.0],[96.0,80,80, 88.0]
150,450,90,85,80.21052632,75.89154229,76.30248756,77.07960199,76.12484839,76.21052632,71.17412935,71.46169154,72.64676617,71.38635182,0.003802107,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[56,26,37,64, 18], [53,6,55,60, 27], [61,22,43,60, 15], [40,15,52,74, 20], [63,32,31,55, 20]],[68.0,56,60, 60.0],[92.0,88,92, 92.0]
137.7777778,620,70,83.33333333,80.21052632,76.14626866,75.89154229,77.23383085,76.10207668,76.21052632,71.77711443,71.17412935,73.05472637,71.43090518,0.003952183,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[47,24,31,68, 31], [74,11,41,52, 23], [46,20,48,73, 14], [47,19,51,64, 20], [52,28,33,62, 26]],[68.0,56,60, 60.0],[92.0,92,96, 100.0]
104.0322581,645,45,69.35483871,80.21052632,75.24776119,76.14626866,77.80597015,75.75159031,76.21052632,69.92636816,71.77711443,73,70.93636296,0.004269824,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[46,29,30,69, 27], [53,15,39,74, 20], [62,21,35,73, 10], [55,12,58,61, 15], [54,20,38,65, 24]],[68.0,56,60, 60.0],[92.0,88,92, 88.0]
93.02325581,600,40,75.19379845,80.21052632,75.35920398,75.24776119,77.50746269,75.04863741,76.21052632,69.68656716,69.92636816,72.67661692,69.56659489,0.004546575,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[43,29,32,73, 24], [65,11,34,66, 25], [60,26,37,72, 6], [54,16,57,63, 11], [53,25,41,58, 24]],[68.0,56,60, 60.0],[96.0,84,80, 88.0]
102.5,615,40,80,80.21052632,74.77910448,75.35920398,77.70646766,74.98428257,76.21052632,69.26467662,69.68656716,72.94029851,69.4126383,0.005000932,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[52,34,26,62, 27], [61,17,35,63, 25], [70,24,29,73, 5], [65,13,42,72, 9], [56,31,43,60, 11]],[68.0,56,60, 60.0],[96.0,84,76, 84.0]
100.8130081,620,25,74.79674797,80.21052632,73.70845771,74.77910448,77.47263682,74.19766837,76.21052632,68.3641791,69.26467662,73.03482587,68.81562338,0.005494172,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[52,34,26,57, 32], [76,19,29,64, 13], [66,27,29,77, 2], [66,15,20,86, 14], [59,34,37,56, 15]],[68.0,56,60, 60.0],[96.0,84,76, 88.0]
100.8064516,625,10,73.38709677,80.21052632,73.31840796,73.70845771,77.41791045,73.34273904,76.21052632,68.2358209,68.3641791,73.18905473,68.18296577,0.005613157,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[50,33,37,54, 27], [83,21,30,53, 14], [76,21,26,71, 7], [77,17,16,84, 7], [60,29,37,55, 20]],[68.0,56,60, 60.0],[96.0,84,84, 88.0]
103.2,645,10,84.8,80.21052632,72.38109453,73.31840796,77.06467662,72.68730972,76.21052632,67.57512438,68.2358209,73.14925373,67.76416425,0.006112016,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[58,33,27,57, 26], [93,20,29,48, 11], [76,12,33,74, 6], [71,14,26,80, 10], [65,30,30,63, 13]],[68.0,56,60, 60.0],[96.0,88,76, 88.0]
86.04651163,555,10,73.64341085,80.21052632,73.28656716,72.38109453,77.5721393,72.76255538,76.21052632,68.11641791,67.57512438,73.31343284,67.82307369,0.005395253,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[58,32,22,64, 25], [82,20,35,53, 11], [75,8,38,74, 6], [81,27,23,59, 11], [68,26,29,56, 22]],[68.0,56,60, 60.0],[96.0,84,80, 88.0]
100,555,5,76.57657658,80.21052632,72.92039801,73.28656716,77.17412935,72.99621297,76.21052632,68.33233831,68.11641791,73.39800995,68.10177966,0.005306979,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[51,34,21,75, 20], [83,20,35,47, 16], [79,15,41,60, 6], [85,15,19,70, 12], [72,25,35,44, 25]],[68.0,56,60, 60.0],[92.0,84,88, 84.0]
101.8018018,565,5,80.18018018,80.21052632,72.75621891,72.92039801,77.06965174,72.67097349,76.21052632,67.91343284,68.33233831,73.039801,67.95326848,0.005534222,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[56,28,29,73, 15], [83,18,28,60, 12], [79,14,36,62, 10], [78,17,25,71, 10], [67,22,34,58, 20]],[68.0,56,60, 60.0],[96.0,76,88, 84.0]
99.11504425,560,5,77.87610619,80.21052632,71.81393035,72.75621891,76.95522388,72.04772159,76.21052632,66.41293532,67.91343284,72.89552239,66.94982797,0.005158166,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[57,24,26,82, 12], [79,13,25,72, 12], [81,18,35,62, 5], [77,23,22,72, 7], [70,20,36,51, 24]],[68.0,56,60, 60.0],[92.0,76,80, 84.0]
99.10714286,555,0,75.89285714,80.21052632,71.36019901,71.81393035,77.71144279,71.49278483,76.21052632,65.69651741,66.41293532,73.67661692,65.9429222,0.006606094,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[63,24,27,72, 15], [80,22,14,75, 10], [77,18,28,73, 5], [87,16,30,66, 2], [74,27,31,40, 29]],[68.0,56,60, 60.0],[96.0,80,84, 84.0]
104.5045045,580,0,78.37837838,80.21052632,72.21492537,71.36019901,77.69651741,71.67000817,76.21052632,66.56517413,65.69651741,73.27363184,66.06668152,0.007182605,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[45,27,36,70, 23], [76,21,15,73, 16], [79,20,22,74, 6], [80,19,32,67, 3], [78,33,23,49, 18]],[68.0,56,60, 60.0],[88.0,68,84, 88.0]
93.96551724,545,0,75,80.21052632,71.19104478,72.21492537,77.45771144,71.62842504,76.21052632,66.78507463,66.56517413,73.7960199,66.68547808,0.006878027,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[59,17,31,74, 20], [89,17,15,65, 15], [88,14,24,69, 6], [81,20,25,68, 7], [77,35,31,34, 24]],[68.0,56,60, 60.0],[84.0,60,80, 88.0]
105.5045872,575,0,82.56880734,80.21052632,71.95422886,71.19104478,77.92039801,71.40615331,76.21052632,67.28258706,66.78507463,73.78606965,66.87210713,0.007042718,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[62,20,30,57, 32], [80,15,16,70, 20], [90,8,21,75, 7], [77,23,27,68, 6], [75,29,33,37, 27]],[68.0,56,60, 60.0],[80.0,68,80, 88.0]
98.26086957,565,5,82.60869565,80.21052632,71.54427861,71.95422886,78.3681592,71.56951561,76.21052632,67.15323383,67.28258706,74.44776119,67.04388505,0.0067772,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[73,22,31,43, 32], [74,17,16,76, 18], [97,11,20,68, 5], [79,23,25,62, 12], [83,22,31,36, 29]],[68.0,56,60, 60.0],[92.0,68,72, 88.0]
93.80530973,530,0,82.30088496,80.21052632,72.0079602,71.54427861,78.31343284,71.51011114,76.21052632,67.26268657,67.15323383,74.22885572,66.98398554,0.006154384,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[69,21,34,45, 32], [72,18,18,69, 24], [91,15,18,69, 8], [88,20,23,59, 11], [84,20,27,43, 27]],[68.0,56,60, 60.0],[92.0,68,72, 88.0]
100,530,5,83.01886792,80.21052632,69.72139303,72.0079602,78.32835821,70.87398827,76.21052632,64.93631841,67.26268657,74.41293532,66.13202644,0.006531249,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[69,23,21,59, 29], [74,25,12,66, 24], [103,9,25,59, 5], [98,23,23,52, 5], [99,24,26,29, 23]],[68.0,56,60, 60.0],[92.0,72,72, 84.0]
101.8867925,540,5,84.90566038,80.21052632,70.04179104,69.72139303,78.39800995,70.11460112,76.21052632,64.91343284,64.93631841,74.36318408,65.16521868,0.006349226,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[69,20,31,58, 23], [86,15,20,64, 16], [119,12,23,45, 2], [95,28,34,40, 4], [71,35,35,37, 23]],[68.0,56,60, 60.0],[92.0,64,68, 84.0]
96.2962963,520,5,82.40740741,80.21052632,68.50646766,70.04179104,77.88557214,69.11215069,76.21052632,63.83482587,64.91343284,74.10945274,64.23949902,0.008090798,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[66,26,32,56, 21], [98,12,18,59, 14], [127,12,23,38, 1], [95,24,25,52, 5], [72,27,40,43, 19]],[68.0,56,60, 60.0],[88.0,60,68, 88.0]
98.07692308,510,5,87.5,80.21052632,68.46567164,68.50646766,78.46766169,68.36860474,76.21052632,64.45074627,63.83482587,74.80597015,64.12366031,0.00860892,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[74,30,33,38, 26], [87,17,27,59, 11], [128,12,25,36, 0], [105,22,21,46, 7], [77,29,34,42, 19]],[68.0,56,60, 60.0],[88.0,60,64, 88.0]
98.03921569,500,5,84.31372549,80.21052632,68.03383085,68.46567164,78.93532338,68.16959976,76.21052632,64.7681592,64.45074627,75.62686567,64.57315413,0.008099748,[[4,2,5,7, 2], [6,1,5,3, 5], [4,3,7,4, 2], [3,3,3,8, 3], [5,3,3,6, 3]],[[78,30,38,33, 22], [102,18,22,49, 10], [130,12,23,35, 1], [104,27,27,33, 10], [70,30,41,30, 30]],[68.0,56,60, 60.0],[92.0,68,68, 88.0]
