965.0,965.0,15.0,0.0,79.8947368421,79.928358209,0.0,80.2835820896,80.8955223881,75.8947368421,75.5562189055,0.0,76.0895522388,80.8955223881,0.00192536389728,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[44, 41, 38, 40, 38], [36, 48, 41, 42, 34], [39, 55, 37, 41, 29], [36, 35, 35, 47, 48], [37, 50, 30, 47, 37]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 100.0, 100.0]
98.9637305699,955.0,10.0,7.77202072539,79.8947368421,79.2258706468,79.928358209,79.9154228856,79.8079255464,75.8947368421,75.1482587065,75.5562189055,75.6965174129,75.3669463627,0.00214865446598,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[27, 39, 39, 50, 46], [39, 59, 26, 50, 27], [25, 52, 36, 44, 44], [38, 53, 33, 53, 24], [39, 47, 42, 43, 30]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 100.0, 100.0]
103.664921466,990.0,5.0,10.4712041885,79.8947368421,79.0308457711,79.2258706468,80.5124378109,79.1589317096,75.8947368421,75.0965174129,75.1482587065,76.552238806,75.1124972154,0.0022401218509,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[30, 37, 39, 46, 49], [40, 47, 36, 47, 31], [39, 60, 31, 46, 25], [25, 64, 34, 47, 31], [28, 60, 34, 44, 35]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 96.0, 100.0]
96.4646464646,955.0,5.0,9.59595959596,79.8947368421,79.4835820896,79.0308457711,80.1691542289,79.1584366724,75.8947368421,75.5671641791,75.0965174129,75.9800995025,75.2936808495,0.00200931203533,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[36, 49, 39, 44, 33], [33, 52, 45, 37, 34], [39, 51, 36, 46, 29], [23, 57, 31, 53, 37], [40, 52, 35, 44, 30]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 100.0, 100.0]
102.094240838,975.0,5.0,7.85340314136,79.8947368421,79.0965174129,79.4835820896,79.7611940299,79.2826910225,75.8947368421,74.7124378109,75.5671641791,75.4577114428,75.1219029232,0.00203572541501,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[29, 52, 47, 29, 44], [32, 60, 38, 40, 31], [31, 43, 48, 48, 31], [31, 56, 43, 47, 24], [29, 62, 33, 41, 36]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 100.0, 100.0]
99.4871794872,970.0,10.0,5.64102564103,79.8947368421,79.031840796,79.0965174129,79.592039801,79.0960619787,75.8947368421,74.4786069652,74.7124378109,75.5273631841,74.5268681468,0.00207900707806,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[40, 47, 48, 35, 31], [29, 55, 39, 37, 41], [25, 67, 33, 46, 30], [29, 61, 45, 34, 32], [30, 54, 39, 44, 34]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 100.0, 100.0]
99.4845360825,965.0,10.0,7.21649484536,79.8947368421,78.7860696517,79.031840796,79.8308457711,78.8648795822,75.8947368421,74.3243781095,74.4786069652,75.8258706468,74.3011311601,0.00212498424394,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[27, 54, 41, 41, 38], [29, 58, 42, 42, 30], [35, 74, 36, 29, 27], [27, 51, 47, 42, 34], [33, 55, 48, 31, 34]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 100.0, 100.0]
102.07253886,985.0,25.0,9.84455958549,79.8947368421,78.5223880597,78.7860696517,79.92039801,78.5366698844,75.8947368421,74.3860696517,74.3243781095,76.0248756219,74.2298457959,0.00215858427776,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[35, 56, 40, 36, 34], [25, 62, 44, 41, 29], [33, 67, 43, 29, 29], [25, 73, 36, 35, 32], [31, 47, 44, 40, 39]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 100.0, 100.0]
97.461928934,960.0,10.0,8.62944162437,79.8947368421,79.2199004975,78.5223880597,79.8407960199,78.7391401203,75.8947368421,74.9990049751,74.3860696517,75.9950248756,74.6050840326,0.00202017481024,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[39, 49, 38, 39, 36], [21, 56, 40, 48, 36], [25, 66, 37, 34, 39], [32, 55, 37, 40, 37], [32, 55, 35, 38, 41]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 100.0, 100.0]
100.520833333,965.0,5.0,6.25,79.8947368421,79.1472636816,79.2199004975,79.7313432836,79.0024999381,75.8947368421,74.6407960199,74.9990049751,75.6666666667,74.6070641816,0.00197431992308,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[26, 53, 38, 49, 35], [23, 56, 44, 36, 42], [27, 64, 33, 43, 34], [31, 51, 43, 39, 37], [36, 51, 25, 45, 44]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 100.0, 100.0]
100.518134715,970.0,10.0,6.73575129534,79.8947368421,79.2646766169,79.1472636816,79.5970149254,79.0851711591,75.8947368421,75.1800995025,74.6407960199,75.5422885572,74.7644860276,0.00207575993088,[[4, 6, 4, 3, 3], [4, 4, 2, 2, 8], [2, 5, 6, 2, 5], [6, 4, 6, 3, 1], [7, 5, 3, 4, 1]],[[29, 46, 43, 40, 43], [35, 53, 38, 31, 44], [29, 64, 34, 36, 38], [26, 52, 36, 44, 43], [33, 59, 34, 48, 27]],[60.0, 52.0, 56.00000000000001, 56.00000000000001],[100.0, 100.0, 100.0, 100.0]
