150.0,150.0,100.0,0.0,77.4736842105,74.3467336683,0.0,73.965,75.2,72.3157894737,69.7125628141,0.0,69.215,75.2,0.00372578896063,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[54, 67, 19, 34, 26], [57, 47, 7, 37, 52], [40, 25, 60, 48, 27], [64, 28, 79, 14, 15], [33, 38, 97, 13, 19]],[48.0, 60.0, 52.0, 52.0],[72.0, 80.0, 68.0, 64.0]
140.0,210.0,100.0,100.0,77.4736842105,76.3065326633,74.3467336683,75.975,75.6815,72.3157894737,72.4090452261,69.7125628141,71.69,71.452,0.0035634695172,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[54, 50, 30, 31, 35], [58, 45, 32, 33, 32], [57, 31, 63, 32, 17], [64, 32, 71, 20, 13], [48, 35, 81, 9, 27]],[48.0, 60.0, 52.0, 52.0],[84.0, 84.0, 80.0, 76.0]
133.333333333,280.0,95.0,90.4761904762,77.4736842105,75.9306532663,76.3065326633,77.185,76.3505,72.3157894737,72.2140703518,72.4090452261,72.785,72.443,0.00370334461267,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[63, 47, 31, 25, 34], [50, 36, 59, 30, 25], [50, 44, 50, 34, 22], [63, 31, 72, 20, 14], [74, 31, 72, 10, 13]],[48.0, 60.0, 52.0, 52.0],[80.0, 88.0, 80.0, 76.0]
101.785714286,285.0,80.0,76.7857142857,77.4736842105,71.3889447236,75.9306532663,77.015,73.987,72.3157894737,68.3979899497,72.2140703518,73.32,70.7575,0.00603339989798,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[71, 46, 49, 14, 20], [51, 28, 82, 25, 14], [67, 43, 58, 19, 13], [77, 28, 74, 11, 10], [79, 22, 86, 8, 5]],[48.0, 60.0, 52.0, 52.0],[80.0, 84.0, 76.0, 76.0]
122.807017544,350.0,75.0,96.4912280702,77.4736842105,70.3879396985,71.3889447236,77.49,71.0765,72.3157894737,68.0773869347,68.3979899497,74.315,68.4,0.0101413053127,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[66, 32, 71, 20, 11], [61, 31, 80, 19, 9], [78, 31, 68, 12, 11], [68, 24, 86, 18, 4], [80, 34, 70, 6, 10]],[48.0, 60.0, 52.0, 52.0],[76.0, 80.0, 76.0, 72.0]
101.428571429,355.0,60.0,84.2857142857,77.4736842105,67.232160804,70.3879396985,76.64,68.896,72.3157894737,65.0914572864,68.0773869347,73.97,66.682,0.0145760579038,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[69, 27, 85, 13, 6], [72, 38, 76, 10, 4], [74, 28, 85, 4, 9], [63, 28, 93, 13, 3], [65, 40, 88, 1, 6]],[48.0, 60.0, 52.0, 52.0],[68.0, 80.0, 68.0, 64.0]
98.5915492958,350.0,45.0,81.6901408451,77.4736842105,64.9055276382,67.232160804,76.15,66.009,72.3157894737,62.7979899497,65.0914572864,73.805,63.9145,0.0213032037162,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[57, 30, 97, 9, 7], [83, 39, 66, 12, 0], [72, 36, 88, 3, 1], [75, 22, 95, 7, 1], [73, 32, 92, 1, 2]],[48.0, 60.0, 52.0, 52.0],[56.00000000000001, 56.00000000000001, 56.00000000000001, 56.00000000000001]
92.8571428571,325.0,25.0,82.8571428571,77.4736842105,62.6050251256,64.9055276382,77.18,64.0635,72.3157894737,61.0582914573,62.7979899497,75.255,62.2385,0.028814298988,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[64, 25, 97, 11, 3], [62, 29, 105, 4, 0], [66, 35, 97, 2, 0], [69, 23, 103, 5, 0], [78, 32, 86, 2, 2]],[48.0, 60.0, 52.0, 52.0],[52.0, 48.0, 48.0, 52.0]
95.3846153846,310.0,10.0,90.7692307692,77.4736842105,62.2783919598,62.6050251256,76.68,62.4125,72.3157894737,60.735678392,61.0582914573,74.925,60.851,0.0350727896848,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[55, 35, 102, 8, 0], [72, 32, 96, 0, 0], [82, 24, 90, 4, 0], [79, 23, 92, 6, 0], [77, 29, 92, 2, 0]],[48.0, 60.0, 52.0, 52.0],[40.0, 40.0, 44.0, 48.0]
103.225806452,320.0,10.0,93.5483870968,77.4736842105,62.7175879397,62.2783919598,75.795,62.5765,72.3157894737,61.0442211055,60.735678392,73.855,60.998,0.0330710306159,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[78, 38, 82, 2, 0], [69, 46, 85, 0, 0], [75, 29, 95, 1, 0], [75, 18, 102, 5, 0], [77, 27, 91, 5, 0]],[48.0, 60.0, 52.0, 52.0],[40.0, 40.0, 48.0, 48.0]
98.4375,315.0,10.0,87.5,77.4736842105,64.4010050251,62.7175879397,76.63,63.6155,72.3157894737,63.0100502513,61.0442211055,74.75,62.0815,0.0299363601089,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[65, 39, 93, 3, 0], [59, 51, 90, 0, 0], [65, 43, 89, 3, 0], [67, 36, 90, 7, 0], [68, 33, 98, 1, 0]],[48.0, 60.0, 52.0, 52.0],[40.0, 36.0, 48.0, 44.0]
109.523809524,345.0,10.0,95.2380952381,77.4736842105,64.5376884422,64.4010050251,75.975,64.2795,72.3157894737,63.040201005,63.0100502513,74.305,62.824,0.0301389405372,[[5, 8, 1, 4, 2], [6, 5, 0, 4, 5], [4, 2, 6, 5, 3], [6, 2, 8, 2, 2], [3, 4, 9, 2, 2]],[[60, 47, 92, 1, 0], [70, 53, 77, 0, 0], [61, 44, 93, 2, 0], [70, 38, 90, 2, 0], [61, 37, 99, 3, 0]],[48.0, 60.0, 52.0, 52.0],[40.0, 40.0, 48.0, 48.0]
