110.0,110.0,100.0,0.0,80.0816326531,78.7004975124,0.0,78.5154228856,83.5820895522,75.4775510204,74.0786069652,0.0,73.984079602,83.5820895522,0.00217107976898,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[33, 33, 53, 49, 33], [32, 28, 67, 28, 46], [40, 44, 57, 31, 29], [48, 40, 40, 27, 46], [12, 51, 53, 47, 38]],[96.0, 84.0, 92.0, 80.0],[96.0, 84.0, 92.0, 88.0]
110.909090909,122.0,100.0,100.0,80.0816326531,78.1114427861,78.7004975124,78.407960199,78.4431078439,75.4775510204,73.2786069652,74.0786069652,73.7651741294,73.8090641321,0.00231370042047,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[24, 22, 48, 71, 36], [32, 26, 57, 34, 52], [37, 34, 64, 29, 37], [49, 34, 44, 35, 39], [10, 55, 44, 38, 54]],[96.0, 84.0, 92.0, 80.0],[96.0, 88.0, 92.0, 92.0]
106.557377049,130.0,94.0,91.8032786885,80.0816326531,78.568159204,78.1114427861,78.5671641791,78.3574663993,75.4775510204,74.463681592,73.2786069652,74.2985074627,73.9159921784,0.00221848966092,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[22, 35, 51, 56, 37], [26, 36, 57, 26, 56], [38, 37, 53, 38, 35], [54, 35, 43, 20, 49], [12, 48, 45, 54, 42]],[96.0, 84.0, 92.0, 80.0],[100.0, 84.0, 96.0, 96.0]
98.4615384615,128.0,88.0,92.3076923077,80.0816326531,78.8567164179,78.568159204,78.8099502488,78.7579515359,75.4775510204,75.0855721393,74.463681592,74.5771144279,74.7105269672,0.00218652433864,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[23, 36, 64, 42, 36], [31, 32, 51, 33, 54], [39, 44, 60, 27, 31], [41, 36, 32, 34, 58], [23, 49, 54, 39, 36]],[96.0, 84.0, 92.0, 80.0],[100.0, 84.0, 96.0, 96.0]
95.3125,122.0,84.0,90.625,80.0816326531,78.7592039801,78.8567164179,78.9194029851,78.6624093463,75.4775510204,74.9651741294,75.0855721393,74.6606965174,74.8486423603,0.00218718782259,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[15, 39, 65, 43, 39], [32, 34, 34, 40, 61], [37, 42, 61, 32, 29], [43, 29, 47, 32, 50], [22, 51, 45, 40, 43]],[96.0, 84.0, 92.0, 80.0],[100.0, 84.0, 96.0, 92.0]
98.3606557377,120.0,84.0,96.7213114754,80.0816326531,78.9910447761,78.7592039801,79.0845771144,78.7114180342,75.4775510204,75.152238806,74.9651741294,74.8736318408,74.8555728819,0.00210001796749,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[17, 32, 66, 46, 40], [31, 40, 39, 37, 54], [44, 45, 48, 38, 26], [52, 32, 49, 33, 35], [22, 44, 52, 35, 48]],[96.0, 84.0, 92.0, 80.0],[100.0, 84.0, 96.0, 92.0]
103.333333333,124.0,82.0,98.3333333333,80.0816326531,79.2985074627,78.9910447761,79.0407960199,78.9525011757,75.4775510204,75.3711442786,75.152238806,74.8417910448,75.0783396451,0.00211453423208,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[25, 29, 59, 47, 41], [34, 31, 48, 37, 51], [37, 42, 50, 36, 36], [55, 31, 48, 32, 35], [22, 45, 37, 44, 53]],[96.0, 84.0, 92.0, 80.0],[100.0, 84.0, 96.0, 92.0]
98.3870967742,122.0,76.0,95.1612903226,80.0816326531,78.936318408,79.2985074627,79.0825870647,79.0663597436,75.4775510204,75.0865671642,75.3711442786,74.9393034826,75.1758619836,0.0021945032267,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[23, 39, 65, 48, 26], [36, 36, 46, 29, 54], [30, 58, 43, 34, 36], [61, 36, 41, 33, 30], [29, 47, 49, 34, 42]],[96.0, 84.0, 92.0, 80.0],[100.0, 84.0, 88.0, 96.0]
95.0819672131,116.0,72.0,95.0819672131,80.0816326531,77.7900497512,78.936318408,78.744278607,78.4465731046,75.4775510204,73.6805970149,75.0865671642,74.3502487562,74.4654835276,0.00204606057232,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[20, 37, 83, 40, 21], [31, 45, 46, 40, 39], [35, 51, 40, 35, 40], [66, 26, 39, 22, 48], [16, 56, 54, 40, 35]],[96.0, 84.0, 92.0, 80.0],[100.0, 84.0, 88.0, 92.0]
94.8275862069,110.0,64.0,91.3793103448,80.0816326531,79.2955223881,77.7900497512,79.1422885572,78.5935991683,75.4775510204,74.8199004975,73.6805970149,74.7940298507,74.2937056013,0.00182101977074,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[32, 35, 63, 42, 29], [38, 43, 42, 42, 36], [36, 38, 54, 40, 33], [61, 29, 41, 31, 39], [23, 52, 41, 36, 49]],[96.0, 84.0, 92.0, 80.0],[96.0, 88.0, 84.0, 92.0]
109.090909091,120.0,62.0,98.1818181818,80.0816326531,78.9104477612,79.2955223881,79.2457711443,78.9985396401,75.4775510204,74.7980099502,74.8199004975,74.8258706468,74.7035964456,0.00189831678421,[[9, 8, 13, 13, 7], [7, 7, 14, 9, 13], [10, 10, 14, 8, 8], [12, 10, 10, 7, 11], [3, 15, 11, 11, 10]],[[22, 40, 66, 45, 28], [43, 41, 36, 45, 36], [33, 59, 43, 32, 34], [60, 27, 38, 40, 36], [25, 60, 35, 41, 40]],[96.0, 84.0, 92.0, 80.0],[100.0, 92.0, 92.0, 92.0]
