150.0,150.0,95.0,0.0,81.3684210526,76.2391959799,0.0,76.945,90.9,77.2631578947,71.6170854271,0.0,72.71,90.9,0.00415860884234,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[28, 28, 39, 57, 48], [24, 37, 46, 19, 74], [8, 61, 55, 19, 57], [19, 26, 39, 50, 66], [12, 55, 23, 46, 64]],[60.0, 56.00000000000001, 60.0, 64.0],[64.0, 68.0, 68.0, 72.0]
113.333333333,170.0,95.0,100.0,81.3684210526,77.5246231156,76.2391959799,78.315,77.505,77.2631578947,73.1718592965,71.6170854271,73.855,72.7725,0.00420127170373,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[33, 28, 36, 36, 67], [32, 42, 39, 35, 52], [30, 46, 59, 19, 46], [18, 23, 44, 70, 45], [15, 55, 36, 26, 68]],[60.0, 56.00000000000001, 60.0, 64.0],[68.0, 72.0, 68.0, 72.0]
108.823529412,185.0,95.0,97.0588235294,81.3684210526,77.7718592965,77.5246231156,77.885,77.922,77.2631578947,73.2763819095,73.1718592965,73.755,73.413,0.00421599442121,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[21, 35, 50, 46, 48], [32, 39, 49, 25, 55], [14, 58, 68, 21, 39], [21, 30, 51, 46, 52], [14, 56, 40, 36, 54]],[60.0, 56.00000000000001, 60.0, 64.0],[72.0, 76.0, 68.0, 72.0]
108.108108108,200.0,85.0,94.5945945946,81.3684210526,78.2100502513,77.7718592965,78.405,77.9545,77.2631578947,72.2814070352,73.2763819095,73.24,72.639,0.00510676147308,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[18, 45, 57, 38, 42], [22, 37, 50, 36, 55], [15, 58, 54, 22, 51], [16, 40, 41, 56, 47], [25, 46, 38, 39, 52]],[60.0, 56.00000000000001, 60.0, 64.0],[68.0, 72.0, 64.0, 72.0]
100.0,200.0,80.0,90.0,81.3684210526,77.6693467337,78.2100502513,78.24,77.744,77.2631578947,70.5467336683,72.2814070352,72.43,71.276,0.00662706230045,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[21, 44, 59, 35, 41], [25, 41, 51, 31, 52], [12, 50, 54, 15, 69], [17, 42, 33, 52, 56], [26, 45, 40, 32, 57]],[60.0, 56.00000000000001, 60.0, 64.0],[68.0, 72.0, 64.0, 76.0]
120.0,240.0,80.0,97.5,81.3684210526,76.727638191,77.6693467337,78.335,77.62,77.2631578947,70.3819095477,70.5467336683,72.715,70.982,0.0062490259324,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[12, 66, 38, 31, 53], [20, 47, 36, 32, 65], [19, 39, 51, 29, 62], [10, 35, 51, 64, 40], [12, 50, 35, 36, 67]],[60.0, 56.00000000000001, 60.0, 64.0],[76.0, 76.0, 68.0, 76.0]
108.333333333,260.0,70.0,95.8333333333,81.3684210526,77.6864321608,76.727638191,78.305,77.408,77.2631578947,70.9467336683,70.3819095477,72.45,70.755,0.0117430913067,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[24, 48, 42, 34, 52], [13, 40, 48, 38, 61], [11, 46, 49, 41, 53], [18, 48, 36, 43, 55], [14, 42, 36, 36, 72]],[60.0, 56.00000000000001, 60.0, 64.0],[76.0, 76.0, 72.0, 72.0]
107.692307692,280.0,60.0,88.4615384615,81.3684210526,77.3688442211,77.6864321608,78.2,77.4985,77.2631578947,69.9989949749,70.9467336683,72.33,70.3375,0.00928740834653,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[21, 38, 48, 48, 45], [12, 45, 60, 29, 54], [6, 42, 51, 38, 63], [24, 54, 21, 39, 62], [22, 35, 41, 39, 63]],[60.0, 56.00000000000001, 60.0, 64.0],[68.0, 76.0, 72.0, 72.0]
100.0,280.0,55.0,92.8571428571,81.3684210526,77.5638190955,77.3688442211,78.33,77.407,77.2631578947,69.8030150754,69.9989949749,72.58,69.92,0.00983776054323,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[19, 29, 66, 47, 39], [21, 43, 51, 31, 54], [9, 45, 55, 37, 54], [22, 38, 32, 38, 70], [19, 33, 50, 41, 57]],[60.0, 56.00000000000001, 60.0, 64.0],[68.0, 72.0, 72.0, 68.0]
94.6428571429,265.0,30.0,89.2857142857,81.3684210526,76.9668341709,77.5638190955,78.175,77.4525,77.2631578947,70.464321608,69.8030150754,72.61,70.039,0.0130780641691,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[18, 29, 45, 52, 56], [26, 48, 50, 33, 43], [5, 30, 60, 35, 70], [18, 34, 35, 53, 60], [14, 45, 53, 25, 63]],[60.0, 56.00000000000001, 60.0, 64.0],[68.0, 68.0, 72.0, 60.0]
105.660377358,280.0,30.0,96.2264150943,81.3684210526,77.616080402,76.9668341709,78.17,77.1415,77.2631578947,70.5075376884,70.464321608,72.81,70.2225,0.0142575914642,[[4, 3, 3, 6, 4], [3, 3, 5, 2, 7], [2, 5, 6, 2, 5], [2, 4, 4, 4, 6], [2, 6, 3, 4, 5]],[[16, 35, 37, 54, 58], [27, 36, 54, 35, 48], [12, 37, 58, 41, 52], [16, 34, 39, 51, 60], [9, 43, 51, 36, 61]],[60.0, 56.00000000000001, 60.0, 64.0],[68.0, 68.0, 72.0, 64.0]
