170.0,170.0,100.0,0.0,80.350877193,76.8938640133,0.0,76.7412935323,90.2155887231,79.1228070175,75.4908789386,0.0,75.4394693201,90.2155887231,0.096792956263,[[2, 1, 4, 7, 6], [2, 3, 5, 5, 5], [2, 4, 6, 3, 5]],[[28, 15, 41, 57, 60], [17, 24, 39, 59, 62], [14, 39, 57, 38, 53]],[56.00000000000001, 60.0],[72.0, 64.0]
123.529411765,210.0,95.0,97.0588235294,80.350877193,77.7927031509,76.8938640133,77.6119402985,77.4337268879,79.1228070175,76.583747927,75.4908789386,76.3349917081,76.1458049718,0.0838683655964,[[2, 1, 4, 7, 6], [2, 3, 5, 5, 5], [2, 4, 6, 3, 5]],[[42, 20, 45, 51, 43], [20, 25, 49, 54, 53], [16, 29, 68, 45, 43]],[56.00000000000001, 60.0],[72.0, 76.0]
109.523809524,230.0,95.0,97.619047619,80.350877193,78.2620232172,77.7927031509,78.4660033167,78.0863509979,79.1228070175,77.3847429519,76.583747927,77.4378109453,76.9370395122,0.0805494377929,[[2, 1, 4, 7, 6], [2, 3, 5, 5, 5], [2, 4, 6, 3, 5]],[[47, 31, 35, 47, 41], [25, 20, 47, 48, 61], [15, 30, 47, 55, 54]],[56.00000000000001, 60.0],[76.0, 72.0]
108.695652174,250.0,95.0,97.8260869565,80.350877193,78.7794361526,78.2620232172,78.9635157546,78.740625232,79.1228070175,77.5638474295,77.3847429519,77.7777777778,77.6787703275,0.0784338397709,[[2, 1, 4, 7, 6], [2, 3, 5, 5, 5], [2, 4, 6, 3, 5]],[[43, 32, 45, 36, 45], [21, 39, 54, 41, 46], [22, 26, 58, 59, 36]],[56.00000000000001, 60.0],[76.0, 76.0]
102.0,255.0,90.0,96.0,80.350877193,78.6898839138,78.7794361526,79.1956882255,78.6845210102,79.1228070175,77.2537313433,77.5638474295,78.0016583748,77.3594713002,0.0812790644141,[[2, 1, 4, 7, 6], [2, 3, 5, 5, 5], [2, 4, 6, 3, 5]],[[44, 45, 29, 33, 50], [18, 38, 52, 37, 56], [20, 30, 49, 55, 47]],[56.00000000000001, 60.0],[76.0, 80.0]
105.882352941,270.0,90.0,96.0784313725,80.350877193,79.2023217247,78.6898839138,78.7396351575,79.0904515565,79.1228070175,78.0381426202,77.2537313433,77.5787728027,77.7868534607,0.0786809751464,[[2, 1, 4, 7, 6], [2, 3, 5, 5, 5], [2, 4, 6, 3, 5]],[[37, 34, 45, 41, 44], [29, 28, 50, 41, 53], [30, 27, 63, 44, 37]],[56.00000000000001, 60.0],[76.0, 84.0]
103.703703704,280.0,90.0,98.1481481481,80.350877193,78.7048092869,79.2023217247,79.2288557214,79.1407803437,79.1228070175,77.3432835821,78.0381426202,77.9104477612,77.9172132703,0.0678740302582,[[2, 1, 4, 7, 6], [2, 3, 5, 5, 5], [2, 4, 6, 3, 5]],[[47, 37, 55, 34, 28], [23, 32, 46, 44, 56], [14, 40, 49, 48, 50]],[56.00000000000001, 60.0],[88.0, 80.0]
101.785714286,285.0,90.0,89.2857142857,80.350877193,78.8822553897,78.7048092869,79.0464344942,78.9328646981,79.1228070175,77.4527363184,77.3432835821,77.7943615257,77.5814130013,0.068078550229,[[2, 1, 4, 7, 6], [2, 3, 5, 5, 5], [2, 4, 6, 3, 5]],[[44, 43, 41, 37, 36], [24, 32, 58, 42, 45], [25, 26, 66, 41, 43]],[56.00000000000001, 60.0],[84.0, 80.0]
103.50877193,295.0,90.0,96.4912280702,80.350877193,78.552238806,78.8822553897,78.4991708126,78.6003646774,79.1228070175,77.2271973466,77.4527363184,77.263681592,77.2431375461,0.0689566294204,[[2, 1, 4, 7, 6], [2, 3, 5, 5, 5], [2, 4, 6, 3, 5]],[[42, 32, 45, 37, 45], [17, 27, 53, 51, 53], [22, 32, 61, 50, 36]],[56.00000000000001, 60.0],[84.0, 84.0]
101.694915254,300.0,85.0,94.9152542373,80.350877193,79.4262023217,78.552238806,78.6069651741,78.8355073719,79.1228070175,78.3316749585,77.2271973466,77.6119402985,77.6333919127,0.0662043899893,[[2, 1, 4, 7, 6], [2, 3, 5, 5, 5], [2, 4, 6, 3, 5]],[[35, 36, 36, 47, 47], [22, 29, 53, 50, 47], [30, 34, 49, 46, 42]],[56.00000000000001, 60.0],[84.0, 84.0]
